,X,rho0,rhoI,s0S,s0T,lCT,cw,v1A,z1A,alpha1A,beta1A,v2A,z2A,nA,cwA,cpA,costA,v1B,z1B,alpha1B,beta1B,v2B,z2B,nB,cwB,cpB,costB,v1C,z1C,alpha1C,beta1C,v2C,z2C,nC,cwC,cpC,costC,best_competitor,rel_cost
4731,7635,0.01,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,365.4997603,16490.34584,322.1696271,16812.51546,1,0.9962638
4732,7636,0.1,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0011356,16487.12184,322.1790713,16809.30091,1,0.996073314
4733,7637,0.2,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,409.3308741,16270.46185,318.0699371,16588.53178,1,0.982991138
4734,7638,0.3,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7671804,15831.78767,309.647824,16141.4355,1,0.956497432
4735,7639,0.4,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,521.2372506,15183.17784,297.1256423,15480.30348,1,0.917320552
4736,7640,0.5,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,1795.885571,65444.72571,1299.230734,66743.95644,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,346.9785488,14353.24913,281.0307006,14634.27984,1,0.867187499
4737,7641,0.6,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,706.3818606,30494.00721,598.9424461,31092.94966,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.8073168,13391.44645,262.2913521,13653.7378,1,0.809083253
4738,7642,0.7,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,688.4587363,20891.10488,409.0603336,21300.16522,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,321.1212048,12363.70108,242.1649902,12605.86607,1,0.746989233
4739,7643,0.8,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,526.0598189,16209.43589,317.2275204,16526.66341,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.8858085,11337.92047,221.9744012,11559.89487,1,0.699469371
4740,7644,0.9,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,371.6760945,13366.74167,261.6849917,13628.42666,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,454.5320556,10367.35261,202.7818597,10570.13447,1,0.775594625
4741,7645,0.99,0.1,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.08281,11595.78954,227.1426672,11822.9322,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,232.1811488,9566.905433,186.8954243,9753.800857,1,0.824990002
4742,7646,0.01,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7652037,16281.58132,318.0765505,16599.65787,1,0.983650439
4743,7647,0.1,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,365.5832119,16387.38721,320.2511904,16707.6384,1,0.990049071
4744,7648,0.2,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7651386,16293.28042,318.5694768,16611.8499,1,0.984372906
4745,7649,0.3,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,410.0431098,15972.03839,312.4680953,16284.50649,1,0.964975428
4746,7650,0.4,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,521.2372506,15427.0865,301.9923842,15729.07888,1,0.932062304
4747,7651,0.5,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,1795.885571,65444.72571,1299.230734,66743.95644,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,320.3124454,14676.70123,287.4681646,14964.16939,1,0.886735854
4748,7652,0.6,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,706.3818606,30494.00721,598.9424461,31092.94966,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,343.3592785,13761.36405,269.647388,14031.01144,1,0.83143946
4749,7653,0.7,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,688.4587363,20891.10488,409.0603336,21300.16522,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,386.4927754,12744.38833,249.7352266,12994.12356,1,0.769996312
4750,7654,0.8,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,526.0598189,16209.43589,317.2275204,16526.66341,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,365.3637593,11699.88762,229.1690646,11929.05668,1,0.721806718
4751,7655,0.9,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,371.6760945,13366.74167,261.6849917,13628.42666,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7674922,10692.82762,209.2412751,10902.0689,1,0.79995066
4752,7656,0.99,0.2,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.08281,11595.78954,227.1426672,11822.9322,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,387.8255121,9853.747378,192.5749014,10046.32228,1,0.849731869
4753,7657,0.01,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7658255,15915.96081,310.9058873,16226.86669,1,0.961559852
4754,7658,0.1,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7652032,16131.87631,315.2645438,16447.14085,1,0.974612697
4755,7659,0.2,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,410.0552519,16166.68365,316.133814,16482.81747,1,0.976726796
4756,7660,0.3,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,454.5339216,15974.9797,312.5904819,16287.57018,1,0.965156974
4757,7661,0.4,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.00288,15551.64806,304.512767,15856.16083,1,0.939592833
4758,7662,0.5,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,1795.885571,65444.72571,1299.230734,66743.95644,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,476.7663921,14903.80312,292.0094564,15195.81258,1,0.900462397
4759,7663,0.6,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,706.3818606,30494.00721,598.9424461,31092.94966,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,409.0739277,14059.91707,275.599727,14335.51679,1,0.849483616
4760,7664,0.7,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,688.4587363,20891.10488,409.0603336,21300.16522,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,321.1183947,13075.97489,256.3378727,13332.31277,1,0.790036482
4761,7665,0.8,0.3,0.1,0.1,0.04,1000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,499.0010749,16552.18677,323.3791866,16875.56596,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,526.0598189,16209.43589,317.2275204,16526.66341,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,254.4120036,12028.35708,235.705158,12264.06224,1,0.742077329
